chemical_id,id,ingredient_name,description,rating_score,category_id,functions
1746,2194,BENZOYL SUPEROXIDE,"Benzoyl peroxide (BPO) là dược phẩm và hóa chất công nghiệp. Là loại thuốc được sử dụng để điều trị mụn dạng nhẹ đến vừa. Các tác dụng phụ thường gặp là ngứa, khô, hoặc bong tróc. Không an toàn khi sử dụng trong thai kỳ. Benzoyl peroxit nằm trong nhóm hóa chất peroxide. Trong trị mụn, nó hoạt động bằng cách giết chết vi khuẩn gây ra mụn. Benzoyl peroxit được sản xuất lần đầu tiên vào năm 1905 và được đưa vào sử dụng y tế vào những năm 1930. Nó nằm trong Danh mục Thuốc thiết yếu của Tổ chức Y tế Thế giới, loại thuốc hiệu quả nhất và an toàn nhất trong hệ thống y tế. Được xem là sự lựa chọn hiệu quả nhất cho thuốc kháng sinh bôi ngoài da trong điều trị mụn.",5.0,[117],TRỊ MỤN
1746,2195,BENZOYL PEROXIDE (ACGIH:OSHA),"Benzoyl peroxide (BPO) là dược phẩm và hóa chất công nghiệp. Là loại thuốc được sử dụng để điều trị mụn dạng nhẹ đến vừa. Các tác dụng phụ thường gặp là ngứa, khô, hoặc bong tróc. Không an toàn khi sử dụng trong thai kỳ. Benzoyl peroxit nằm trong nhóm hóa chất peroxide. Trong trị mụn, nó hoạt động bằng cách giết chết vi khuẩn gây ra mụn. Benzoyl peroxit được sản xuất lần đầu tiên vào năm 1905 và được đưa vào sử dụng y tế vào những năm 1930. Nó nằm trong Danh mục Thuốc thiết yếu của Tổ chức Y tế Thế giới, loại thuốc hiệu quả nhất và an toàn nhất trong hệ thống y tế. Được xem là sự lựa chọn hiệu quả nhất cho thuốc kháng sinh bôi ngoài da trong điều trị mụn.",5.0,[117],TRỊ MỤN
1746,2196,CADAT BPO,"Benzoyl peroxide (BPO) là dược phẩm và hóa chất công nghiệp. Là loại thuốc được sử dụng để điều trị mụn dạng nhẹ đến vừa. Các tác dụng phụ thường gặp là ngứa, khô, hoặc bong tróc. Không an toàn khi sử dụng trong thai kỳ. Benzoyl peroxit nằm trong nhóm hóa chất peroxide. Trong trị mụn, nó hoạt động bằng cách giết chết vi khuẩn gây ra mụn. Benzoyl peroxit được sản xuất lần đầu tiên vào năm 1905 và được đưa vào sử dụng y tế vào những năm 1930. Nó nằm trong Danh mục Thuốc thiết yếu của Tổ chức Y tế Thế giới, loại thuốc hiệu quả nhất và an toàn nhất trong hệ thống y tế. Được xem là sự lựa chọn hiệu quả nhất cho thuốc kháng sinh bôi ngoài da trong điều trị mụn.",5.0,[117],TRỊ MỤN
1746,2197,BENZOYLPEROXYDE (DUTCH),"Benzoyl peroxide (BPO) là dược phẩm và hóa chất công nghiệp. Là loại thuốc được sử dụng để điều trị mụn dạng nhẹ đến vừa. Các tác dụng phụ thường gặp là ngứa, khô, hoặc bong tróc. Không an toàn khi sử dụng trong thai kỳ. Benzoyl peroxit nằm trong nhóm hóa chất peroxide. Trong trị mụn, nó hoạt động bằng cách giết chết vi khuẩn gây ra mụn. Benzoyl peroxit được sản xuất lần đầu tiên vào năm 1905 và được đưa vào sử dụng y tế vào những năm 1930. Nó nằm trong Danh mục Thuốc thiết yếu của Tổ chức Y tế Thế giới, loại thuốc hiệu quả nhất và an toàn nhất trong hệ thống y tế. Được xem là sự lựa chọn hiệu quả nhất cho thuốc kháng sinh bôi ngoài da trong điều trị mụn.",5.0,[117],TRỊ MỤN
1746,2198,ACNEGEL,"Benzoyl peroxide (BPO) là dược phẩm và hóa chất công nghiệp. Là loại thuốc được sử dụng để điều trị mụn dạng nhẹ đến vừa. Các tác dụng phụ thường gặp là ngứa, khô, hoặc bong tróc. Không an toàn khi sử dụng trong thai kỳ. Benzoyl peroxit nằm trong nhóm hóa chất peroxide. Trong trị mụn, nó hoạt động bằng cách giết chết vi khuẩn gây ra mụn. Benzoyl peroxit được sản xuất lần đầu tiên vào năm 1905 và được đưa vào sử dụng y tế vào những năm 1930. Nó nằm trong Danh mục Thuốc thiết yếu của Tổ chức Y tế Thế giới, loại thuốc hiệu quả nhất và an toàn nhất trong hệ thống y tế. Được xem là sự lựa chọn hiệu quả nhất cho thuốc kháng sinh bôi ngoài da trong điều trị mụn.",5.0,[117],TRỊ MỤN
1746,2199,BZF-60,"Benzoyl peroxide (BPO) là dược phẩm và hóa chất công nghiệp. Là loại thuốc được sử dụng để điều trị mụn dạng nhẹ đến vừa. Các tác dụng phụ thường gặp là ngứa, khô, hoặc bong tróc. Không an toàn khi sử dụng trong thai kỳ. Benzoyl peroxit nằm trong nhóm hóa chất peroxide. Trong trị mụn, nó hoạt động bằng cách giết chết vi khuẩn gây ra mụn. Benzoyl peroxit được sản xuất lần đầu tiên vào năm 1905 và được đưa vào sử dụng y tế vào những năm 1930. Nó nằm trong Danh mục Thuốc thiết yếu của Tổ chức Y tế Thế giới, loại thuốc hiệu quả nhất và an toàn nhất trong hệ thống y tế. Được xem là sự lựa chọn hiệu quả nhất cho thuốc kháng sinh bôi ngoài da trong điều trị mụn.",5.0,[117],TRỊ MỤN
1746,2200,"PEROXIDE, DIBENZOYL","Benzoyl peroxide (BPO) là dược phẩm và hóa chất công nghiệp. Là loại thuốc được sử dụng để điều trị mụn dạng nhẹ đến vừa. Các tác dụng phụ thường gặp là ngứa, khô, hoặc bong tróc. Không an toàn khi sử dụng trong thai kỳ. Benzoyl peroxit nằm trong nhóm hóa chất peroxide. Trong trị mụn, nó hoạt động bằng cách giết chết vi khuẩn gây ra mụn. Benzoyl peroxit được sản xuất lần đầu tiên vào năm 1905 và được đưa vào sử dụng y tế vào những năm 1930. Nó nằm trong Danh mục Thuốc thiết yếu của Tổ chức Y tế Thế giới, loại thuốc hiệu quả nhất và an toàn nhất trong hệ thống y tế. Được xem là sự lựa chọn hiệu quả nhất cho thuốc kháng sinh bôi ngoài da trong điều trị mụn.",5.0,[117],TRỊ MỤN
1746,2201,AZTEC BPO,"Benzoyl peroxide (BPO) là dược phẩm và hóa chất công nghiệp. Là loại thuốc được sử dụng để điều trị mụn dạng nhẹ đến vừa. Các tác dụng phụ thường gặp là ngứa, khô, hoặc bong tróc. Không an toàn khi sử dụng trong thai kỳ. Benzoyl peroxit nằm trong nhóm hóa chất peroxide. Trong trị mụn, nó hoạt động bằng cách giết chết vi khuẩn gây ra mụn. Benzoyl peroxit được sản xuất lần đầu tiên vào năm 1905 và được đưa vào sử dụng y tế vào những năm 1930. Nó nằm trong Danh mục Thuốc thiết yếu của Tổ chức Y tế Thế giới, loại thuốc hiệu quả nhất và an toàn nhất trong hệ thống y tế. Được xem là sự lựa chọn hiệu quả nhất cho thuốc kháng sinh bôi ngoài da trong điều trị mụn.",5.0,[117],TRỊ MỤN
1746,2202,DIBENZOYL PEROXIDE,"Benzoyl peroxide (BPO) là dược phẩm và hóa chất công nghiệp. Là loại thuốc được sử dụng để điều trị mụn dạng nhẹ đến vừa. Các tác dụng phụ thường gặp là ngứa, khô, hoặc bong tróc. Không an toàn khi sử dụng trong thai kỳ. Benzoyl peroxit nằm trong nhóm hóa chất peroxide. Trong trị mụn, nó hoạt động bằng cách giết chết vi khuẩn gây ra mụn. Benzoyl peroxit được sản xuất lần đầu tiên vào năm 1905 và được đưa vào sử dụng y tế vào những năm 1930. Nó nằm trong Danh mục Thuốc thiết yếu của Tổ chức Y tế Thế giới, loại thuốc hiệu quả nhất và an toàn nhất trong hệ thống y tế. Được xem là sự lựa chọn hiệu quả nhất cho thuốc kháng sinh bôi ngoài da trong điều trị mụn.",5.0,[117],TRỊ MỤN
1746,2203,BENZOYLPEROXID (GERMAN),"Benzoyl peroxide (BPO) là dược phẩm và hóa chất công nghiệp. Là loại thuốc được sử dụng để điều trị mụn dạng nhẹ đến vừa. Các tác dụng phụ thường gặp là ngứa, khô, hoặc bong tróc. Không an toàn khi sử dụng trong thai kỳ. Benzoyl peroxit nằm trong nhóm hóa chất peroxide. Trong trị mụn, nó hoạt động bằng cách giết chết vi khuẩn gây ra mụn. Benzoyl peroxit được sản xuất lần đầu tiên vào năm 1905 và được đưa vào sử dụng y tế vào những năm 1930. Nó nằm trong Danh mục Thuốc thiết yếu của Tổ chức Y tế Thế giới, loại thuốc hiệu quả nhất và an toàn nhất trong hệ thống y tế. Được xem là sự lựa chọn hiệu quả nhất cho thuốc kháng sinh bôi ngoài da trong điều trị mụn.",5.0,[117],TRỊ MỤN
1747,2204,BENZYL SALICYLATE,"Hương liệu gây kích ứng da mạnh với mùi hương ngọt, giống hoa, dùng để tạo mùi cho mỹ phẩm và nước hoa. Khi thoa lên da, benzyl salicylate gây các phản ứng tiêu cực cho da, dù chỉ ở nồng độ thấp.",1.0,Pending,CHƯA PHÂN LOẠI
1748,2205,BERGAMOT OIL,"Tinh dầu cây họ cam chanh (citrus) gây kích ứng da mạnh, làm da nhạy cảm với ánh sáng khi thoa lên da.",1.0,[124],CHIẾT XUẤT THỰC VẬT
1749,2206,BETA HYDROXY ACID,"Chất tẩy tế bào chết BHA hoạt động trên các lớp ngoài cùng của bề mặt da, làm nới lỏng các liên kết giữa các tế bào da chết và làn da mới bên dưới chúng. Nhưng BHA cũng hoạt động bên trong lỗ chân lông. Vì vậy, trong khi BHA (như AHA) cũng có lợi cho tất cả các loại da - làm cho da ngậm nước, giảm biểu hiện của nếp nhăn, cải thiện bề mặt, kết cấu và tông màu của da, BHA còn các tính năng hoạt động trong lỗ chân lông nổi bật làm cho nó trở nên lý tưởng cho những người có dầu, mụn ẩn hoặc bí chân lông. BHA thậm chí còn thích hợp cho da mụn nặng, mụn ẩn dưới da. BHA chỉ hiệu quả khi dùng trong sản phẩm lưu lại trên da thay vì sản phẩm rửa trôi.",5.0,"[115, 116, 118, 141]","CHẤT LÀM DỊU DA, TẨY DA CHẾT, CHẤT CHỐNG OXY HÓA, CHẤT LÀM SÁNG DA"
1750,2207,BETAINE SALICYLATE,"Có nguồn gốc từ của cải đường. Thành phần này đôi khi được sử dụng như là một chất tẩy tế bào chết thay thế cho axit salicylic ở các quốc gia mà việc sử dụng axit salicylic bị cấm hoặc liều lượng cho phép bị hạn chế nghiêm ngặt. Có nguồn gốc từ củ cải đường, thành phần này đôi khi được sử dụng như một chất thay thế cho axit salicylic tẩy tế bào chết ở những quốc gia mà việc sử dụng axit salicylic bị cấm hoặc số lượng cho phép bị hạn chế nghiêm trọng. Mặc dù betaine$1salicylate có vẻ hứa hẹn tốt cho da, nhưng không có nghiên cứu độc lập nào cho đến hiện tại so sánh hiệu quả của nó với axit salicylic. Nghiên cứu duy nhất về betaine salicylate đến từ Arch Personal Care Products, nhà sản xuất sản phẩm bán thành phần này. Theo thông tin của họ dựa trên các thử nghiệm trong ống nghiệm, betaine salicylate cho thấy hiệu quả sánh ngang với axit salicylic ở nồng độ gấp đôi. Vì vậy, dường như để có được kết quả tương tự salicylic axit 2% thì tương đương với nồng độ 4% betain salicylate.",4.0,[116],TẨY DA CHẾT
1756,2214,BIS-DIGLYCERYL POLYACYLADIPATE,Đây là chất dưỡng da tổng hợp từ chất béo,4.0,"[113, 121]","TẠO KẾT CẤU SẢN PHẨM, CHẤT DƯỠNG ẨM"
1756,2215,DIGLYCERYL ADIPATE MIXED FATTY ACID ESTER,Đây là chất dưỡng da tổng hợp từ chất béo,4.0,"[113, 121]","TẠO KẾT CẤU SẢN PHẨM, CHẤT DƯỠNG ẨM"
1760,2226,BLACK CURRANT OIL,"Dầu hạt Blackcurrant có nguồn gốc từ hạt Ribes nigrum (Blackcurrant, hay European currant). Nó có chứa một lượng omega-6 (15-20%) cao bất thường cũng như một lượng lớn các axit béo omega-3 (12-14%). Nó cũng chứa axit linoleic cũng như 2-4% stearidonic axit. Có một số thông tin cho rằng dầu hạt blackcurrant kháng viêm và bảo vệ tim.",5.0,"[118, 124, 133]","CHẤT CHỐNG OXY HÓA, CHIẾT XUẤT THỰC VẬT, CHẤT HỒI PHỤC DA"
1760,2227,"RIBES NIGRUM, RIBES NIGRUM (BLACK CURRANT) SEED OIL, BLACK CURRANT OIL","Dầu hạt Blackcurrant có nguồn gốc từ hạt Ribes nigrum (Blackcurrant, hay European currant). Nó có chứa một lượng omega-6 (15-20%) cao bất thường cũng như một lượng lớn các axit béo omega-3 (12-14%). Nó cũng chứa axit linoleic cũng như 2-4% stearidonic axit. Có một số thông tin cho rằng dầu hạt blackcurrant kháng viêm và bảo vệ tim.",5.0,"[118, 124, 133]","CHẤT CHỐNG OXY HÓA, CHIẾT XUẤT THỰC VẬT, CHẤT HỒI PHỤC DA"
1760,2228,RIBES NIGRUM SEED OIL,"Dầu hạt Blackcurrant có nguồn gốc từ hạt Ribes nigrum (Blackcurrant, hay European currant). Nó có chứa một lượng omega-6 (15-20%) cao bất thường cũng như một lượng lớn các axit béo omega-3 (12-14%). Nó cũng chứa axit linoleic cũng như 2-4% stearidonic axit. Có một số thông tin cho rằng dầu hạt blackcurrant kháng viêm và bảo vệ tim.",5.0,"[118, 124, 133]","CHẤT CHỐNG OXY HÓA, CHIẾT XUẤT THỰC VẬT, CHẤT HỒI PHỤC DA"
1760,2229,RIBES NIGRUM,"Dầu hạt Blackcurrant có nguồn gốc từ hạt Ribes nigrum (Blackcurrant, hay European currant). Nó có chứa một lượng omega-6 (15-20%) cao bất thường cũng như một lượng lớn các axit béo omega-3 (12-14%). Nó cũng chứa axit linoleic cũng như 2-4% stearidonic axit. Có một số thông tin cho rằng dầu hạt blackcurrant kháng viêm và bảo vệ tim.",5.0,"[118, 124, 133]","CHẤT CHỐNG OXY HÓA, CHIẾT XUẤT THỰC VẬT, CHẤT HỒI PHỤC DA"
1760,2230,BLACK CURRANT OILS,"Dầu hạt Blackcurrant có nguồn gốc từ hạt Ribes nigrum (Blackcurrant, hay European currant). Nó có chứa một lượng omega-6 (15-20%) cao bất thường cũng như một lượng lớn các axit béo omega-3 (12-14%). Nó cũng chứa axit linoleic cũng như 2-4% stearidonic axit. Có một số thông tin cho rằng dầu hạt blackcurrant kháng viêm và bảo vệ tim.",5.0,"[118, 124, 133]","CHẤT CHỐNG OXY HÓA, CHIẾT XUẤT THỰC VẬT, CHẤT HỒI PHỤC DA"
1760,2231,RIBES NIGRUM OIL,"Dầu hạt Blackcurrant có nguồn gốc từ hạt Ribes nigrum (Blackcurrant, hay European currant). Nó có chứa một lượng omega-6 (15-20%) cao bất thường cũng như một lượng lớn các axit béo omega-3 (12-14%). Nó cũng chứa axit linoleic cũng như 2-4% stearidonic axit. Có một số thông tin cho rằng dầu hạt blackcurrant kháng viêm và bảo vệ tim.",5.0,"[118, 124, 133]","CHẤT CHỐNG OXY HÓA, CHIẾT XUẤT THỰC VẬT, CHẤT HỒI PHỤC DA"
1760,2232,BLACKCURRANT SEED OIL,"Dầu hạt Blackcurrant có nguồn gốc từ hạt Ribes nigrum (Blackcurrant, hay European currant). Nó có chứa một lượng omega-6 (15-20%) cao bất thường cũng như một lượng lớn các axit béo omega-3 (12-14%). Nó cũng chứa axit linoleic cũng như 2-4% stearidonic axit. Có một số thông tin cho rằng dầu hạt blackcurrant kháng viêm và bảo vệ tim.",5.0,"[118, 124, 133]","CHẤT CHỐNG OXY HÓA, CHIẾT XUẤT THỰC VẬT, CHẤT HỒI PHỤC DA"
1760,2233,BLACK CURRANT SEED OIL,"Dầu hạt Blackcurrant có nguồn gốc từ hạt Ribes nigrum (Blackcurrant, hay European currant). Nó có chứa một lượng omega-6 (15-20%) cao bất thường cũng như một lượng lớn các axit béo omega-3 (12-14%). Nó cũng chứa axit linoleic cũng như 2-4% stearidonic axit. Có một số thông tin cho rằng dầu hạt blackcurrant kháng viêm và bảo vệ tim.",5.0,"[118, 124, 133]","CHẤT CHỐNG OXY HÓA, CHIẾT XUẤT THỰC VẬT, CHẤT HỒI PHỤC DA"
