chemical_id,id,name,description,rating,category_id,functions
1794,2303,2-Kamfanon (Czech),"Khi bôi lên da, camphor tạo ra hiệu ứng mát da, hiệu ứng này gây kích ứng da khi sử dụng nhiều lần. Camphor cũng có thể gây kích ưunsg da và mắt khi tiếp xúc.",1,[124],['Chiết xuất thực vật']
1794,2304,D-Camphor,"Khi bôi lên da, camphor tạo ra hiệu ứng mát da, hiệu ứng này gây kích ứng da khi sử dụng nhiều lần. Camphor cũng có thể gây kích ưunsg da và mắt khi tiếp xúc.",1,[124],['Chiết xuất thực vật']
1794,2305,2-Bornanone,"Khi bôi lên da, camphor tạo ra hiệu ứng mát da, hiệu ứng này gây kích ứng da khi sử dụng nhiều lần. Camphor cũng có thể gây kích ưunsg da và mắt khi tiếp xúc.",1,[124],['Chiết xuất thực vật']
1794,2306,"2-Keto-1,7,7-Trimethylnorcamphane","Khi bôi lên da, camphor tạo ra hiệu ứng mát da, hiệu ứng này gây kích ứng da khi sử dụng nhiều lần. Camphor cũng có thể gây kích ưunsg da và mắt khi tiếp xúc.",1,[124],['Chiết xuất thực vật']
1794,2307,2-Camphanone,"Khi bôi lên da, camphor tạo ra hiệu ứng mát da, hiệu ứng này gây kích ứng da khi sử dụng nhiều lần. Camphor cũng có thể gây kích ưunsg da và mắt khi tiếp xúc.",1,[124],['Chiết xuất thực vật']
1794,2308,Dl-Camphor,"Khi bôi lên da, camphor tạo ra hiệu ứng mát da, hiệu ứng này gây kích ứng da khi sử dụng nhiều lần. Camphor cũng có thể gây kích ưunsg da và mắt khi tiếp xúc.",1,[124],['Chiết xuất thực vật']
1794,2309,Gum Camphor,"Khi bôi lên da, camphor tạo ra hiệu ứng mát da, hiệu ứng này gây kích ứng da khi sử dụng nhiều lần. Camphor cũng có thể gây kích ưunsg da và mắt khi tiếp xúc.",1,[124],['Chiết xuất thực vật']
1794,2310,Dl-Bornan-2-One,"Khi bôi lên da, camphor tạo ra hiệu ứng mát da, hiệu ứng này gây kích ứng da khi sử dụng nhiều lần. Camphor cũng có thể gây kích ưunsg da và mắt khi tiếp xúc.",1,[124],['Chiết xuất thực vật']
1795,2311,Cananga Extract,Hương liệu dùng trong mỹ phẩm; đây là chất gây kích ứng da.,1,[124],['Chiết xuất thực vật']
1798,2314,Caprooyl Phytosphingosine,"thành phần này có tác dụng bổ sung và phục hồi bề mặt da khỏe mạnh hơn, tạo ra một cảm giác mượt mà, căng mọng. Là thành phần của ceramides tự nhiên, caprooyl phytosphingosine rất tuyệt vời để ngăn chặn da mất độ ẩm từ các lớp trên cùng của.",5,"[115, 133]","['Chất làm dịu da', 'Chất hồi phục da']"
1783,2272,Butylene Glycol,"Butylene glycol, đôi khi được gọi là ""butanediol"", là một loại cồn hữu cơ phổ biến trong các sản phẩm chăm sóc da vì butylene glycol có nhiều nhóm hydroxyl trong cấu trúc hóa học của nó, chất này có công dụng hút ẩm và tạo độ trượt cho sản phẩm rất tốt trong các công thức mỹ phẩm.$1Chất tạo độ trượt là thành phần giảm độ nhớt và làm mỏng các loại kem và chất gel để chúng dễ dàng thoa lên bề mặt da. Chất hút ẩm có thể giúp thu hút ẩm cho da từ không khí. Với những đặc tính này kết hợp lại, butylene glycol là một thành phần chăm sóc da lý tưởng để ổn định và cải thiện khả năng bôi lên da của kem và lotion, trong khi cung cấp một kết cấu mịn màng, giữ ẩm.",4,[113],['Tạo kết cấu sản phẩm']
1783,2273,"1,3-Dihydroxybutane","Butylene glycol, đôi khi được gọi là ""butanediol"", là một loại cồn hữu cơ phổ biến trong các sản phẩm chăm sóc da vì butylene glycol có nhiều nhóm hydroxyl trong cấu trúc hóa học của nó, chất này có công dụng hút ẩm và tạo độ trượt cho sản phẩm rất tốt trong các công thức mỹ phẩm.$1Chất tạo độ trượt là thành phần giảm độ nhớt và làm mỏng các loại kem và chất gel để chúng dễ dàng thoa lên bề mặt da. Chất hút ẩm có thể giúp thu hút ẩm cho da từ không khí. Với những đặc tính này kết hợp lại, butylene glycol là một thành phần chăm sóc da lý tưởng để ổn định và cải thiện khả năng bôi lên da của kem và lotion, trong khi cung cấp một kết cấu mịn màng, giữ ẩm.",4,[113],['Tạo kết cấu sản phẩm']
1783,2274,Butanediol,"Butylene glycol, đôi khi được gọi là ""butanediol"", là một loại cồn hữu cơ phổ biến trong các sản phẩm chăm sóc da vì butylene glycol có nhiều nhóm hydroxyl trong cấu trúc hóa học của nó, chất này có công dụng hút ẩm và tạo độ trượt cho sản phẩm rất tốt trong các công thức mỹ phẩm.$1Chất tạo độ trượt là thành phần giảm độ nhớt và làm mỏng các loại kem và chất gel để chúng dễ dàng thoa lên bề mặt da. Chất hút ẩm có thể giúp thu hút ẩm cho da từ không khí. Với những đặc tính này kết hợp lại, butylene glycol là một thành phần chăm sóc da lý tưởng để ổn định và cải thiện khả năng bôi lên da của kem và lotion, trong khi cung cấp một kết cấu mịn màng, giữ ẩm.",4,[113],['Tạo kết cấu sản phẩm']
1783,2275,"1,3-Butanediol","Butylene glycol, đôi khi được gọi là ""butanediol"", là một loại cồn hữu cơ phổ biến trong các sản phẩm chăm sóc da vì butylene glycol có nhiều nhóm hydroxyl trong cấu trúc hóa học của nó, chất này có công dụng hút ẩm và tạo độ trượt cho sản phẩm rất tốt trong các công thức mỹ phẩm.$1Chất tạo độ trượt là thành phần giảm độ nhớt và làm mỏng các loại kem và chất gel để chúng dễ dàng thoa lên bề mặt da. Chất hút ẩm có thể giúp thu hút ẩm cho da từ không khí. Với những đặc tính này kết hợp lại, butylene glycol là một thành phần chăm sóc da lý tưởng để ổn định và cải thiện khả năng bôi lên da của kem và lotion, trong khi cung cấp một kết cấu mịn màng, giữ ẩm.",4,[113],['Tạo kết cấu sản phẩm']
1783,2276,"1,3-Butylene Glycol","Butylene glycol, đôi khi được gọi là ""butanediol"", là một loại cồn hữu cơ phổ biến trong các sản phẩm chăm sóc da vì butylene glycol có nhiều nhóm hydroxyl trong cấu trúc hóa học của nó, chất này có công dụng hút ẩm và tạo độ trượt cho sản phẩm rất tốt trong các công thức mỹ phẩm.$1Chất tạo độ trượt là thành phần giảm độ nhớt và làm mỏng các loại kem và chất gel để chúng dễ dàng thoa lên bề mặt da. Chất hút ẩm có thể giúp thu hút ẩm cho da từ không khí. Với những đặc tính này kết hợp lại, butylene glycol là một thành phần chăm sóc da lý tưởng để ổn định và cải thiện khả năng bôi lên da của kem và lotion, trong khi cung cấp một kết cấu mịn màng, giữ ẩm.",4,[113],['Tạo kết cấu sản phẩm']
1784,2277,Butylparaben,"""Lý do có mối quan tâm về paraben là do có vài nghiên cứu cho thấy chúng có thể làm thay đổi hoặc làm gián đoạn hoạt động của một số hệ thống sinh học, có thể dẫn đến các vấn đề về sức khoẻ. Cũng có những lời khẳng định rằng paraben hại da. Nhưng vấn đề ở chỗ những nghiên cứu đó không đi sâu vào xem xét nồng độ paraben sử dụng trong mỹ phẩm.$1Trong một số nghiên cứu, nồng độ cao (lên đến 100%) paraben đã được sử dụng. Trong khi nồng độ cực ít, thường ít hơn 1%, được sử dụng để bảo quản mỹ phẩm. Trong các nghiên cứu khác, một số lượng lớn paraben cho động vật thí nghiệm ăn, chứ không phải bôi ngoài da như các sản phẩm chăm sóc da và trang điểm.$1Cộng đồng khoa học toàn cầu và Hoa Kỳ (U.S. and global science community) đã đánh giá như thế nào về vấn đề này? Dưới đây là những nghiên cứu cân nhắc về thành tích an toàn của paraben trong các sản phẩm chăm sóc da:$1Hiệp hội Ung thư Hoa Kỳ (The American Cancer Society) đã kết luận, dựa trên các kết quả nghiên cứu, rằng nghiên cứu khoa học và y tế không ủng hộ tuyên bố rằng việc sử dụng paraben trong mỹ phẩm có thể làm tăng nguy cơ bị ung thư vú.$1FDA bắt đầu nghiên cứu ảnh hưởng của paraben để đáp trả lại việc chống đối dung paraben vì tiềm năng phản ứng giống như estrogen của chúng có liên quan đến ung thư vú. FDA đã phát hiện ra rằng paraben được sử dụng trong mỹ phẩm là an toàn, và họ cũng khẳng định rằng, dựa trên tất cả các bằng chứng khoa học hiện nay, không có lý do gì để người tiêu dùng quan ngại sử dụng các sản phẩm có paraben.$1Ủy ban khoa học về An toàn Người tiêu dùng (The Scientific Committee on Consumer Safety): Ý kiến cuối cùng về Parabens, đây là tuyên bố chính thức của Liên minh châu Âu về sự an toàn tuyệt đối của paraben trong chăm sóc da, mỹ phẩm và các sản phẩm chăm sóc cá nhân. Tóm tắt của dữ liệu an toàn trong thời gian dài hạn và ngắn hạn trong thập kỷ qua đã củng cố quyết định trước đây của EU rằng paraben an toàn trong các sản phẩm chăm sóc cá nhân.$1Health Canada, tương tự FDA của Canada, cũng nhận thấy rằng, ""Hiện tại, không có bằng chứng nào cho thấy mối liên quan giữa paraben và ung thư vú"".$1Hội đồng các sản phẩm chăm sóc cá nhân (The Personal Care Products Council), một tổ chức của Mỹ đánh giá sự an toàn của các thành phần được sử dụng trong mỹ phẩm một cách cởi mở, không thiên vị và chuyên nghiệp đã khẳng định hơn 265 nghiên cứu trên tạp chí Journal of Toxicology ghi nhận chế độ sử dụng mỹ phẩm hàng ngày của phụ nữ sử dụng các sản phẩm có chứa paraben không gây ra những ảnh hưởng xấu đến sinh sản và đã khẳng định sự an toàn của paraben. Các nghiên cứu khác thậm chí đã bác bỏ niềm tin lâu năm rằng paraben nằm trong số các chất bảo quản gây kích ứng trong mỹ phẩm, khẳng định rằng ""... những hợp chất phổ biến này đã vượt qua được bốn thập kỷ thử nghiệm da rộng rãi được tiến hành bởi nhiều tổ chức, cả Bắc Mỹ lẫn Châu Âu, và bây giờ, có vẻ như paraben đã cho thấy chúng là một trong những chất bảo quản có mức độ gây kích ứng thấp nhất trong sử dụng thương mại. ""$1Các báo cáo về độc tính học (Toxicology Letters reported) vào tháng 12 năm 2013 đã xem xét việc paraben gây ra các vấn đề về sức khoẻ ""Nhìn chung, mặc dù đã có 20 năm nghiên cứu, nguy cơ sức khoẻ con người do tiếp xúc với nồng độ các chất hoá học ngoại sinh có hoạt động giống như hoóc môn yếu vẫn còn là một giả thuyết không được chứng minh và không chắc chắn.""$1Trở lại với paraben: Các đánh giá an toàn trên toàn cầu đã tuyên bố rằng paraben, như hiện đang được sử dụng trong mỹ phẩm là an toàn. Trong thực tế, chúng nằm trong số các chất bảo quản có mức độ gây kích ứng thấp nhất, thậm chí còn nhiều hơn các chất bảo quản được sử dụng trong các sản phẩm có nhãn ""không chứa paraben"". """,4,[129],['Chất bảo quản']
1786,2281,Caffeic Acid,Axit Caffeic là một hợp chất hữu cơ được phân loại như một axit hydroxycinnamic. Axit Caffeic có nguồn gốc từ thực vật và trên thực tế nó được tìm thấy trong hầu hết các loài thực vật. Axit Caffeic là một chất chống oxy hoá trong khi nghiên cứu trong ống nghiệm và cũng có trong cơ thể. Axit Caffeic cũng cho thấy hoạt động điều hòa miễn dịch và kháng viêm. Caffeic acid vượt trội hơn các chất chống oxy hoá khác.,5,[118],['Chất chống oxy hóa']
1786,2282,Hydroxycinnamic Acid,Axit Caffeic là một hợp chất hữu cơ được phân loại như một axit hydroxycinnamic. Axit Caffeic có nguồn gốc từ thực vật và trên thực tế nó được tìm thấy trong hầu hết các loài thực vật. Axit Caffeic là một chất chống oxy hoá trong khi nghiên cứu trong ống nghiệm và cũng có trong cơ thể. Axit Caffeic cũng cho thấy hoạt động điều hòa miễn dịch và kháng viêm. Caffeic acid vượt trội hơn các chất chống oxy hoá khác.,5,[118],['Chất chống oxy hóa']
1787,2283,Caffeine,"Thoa lên da, caffeine có các đặc tính làm dịu và chống oxy hoá, đặc biệt là khi da tiếp xúc với tia cực tím. Nó có thể xâm nhập vào da và có tác dụng co thắt, có thể giúp cải thiện biểu hiện mẫn ngứa nhưng cũng có thể gây kích ứng.",3,"[118, 124]","['Chất chống oxy hóa', 'Chiết xuất thực vật']"
1787,2284,Anhydrous Caffeine,"Thoa lên da, caffeine có các đặc tính làm dịu và chống oxy hoá, đặc biệt là khi da tiếp xúc với tia cực tím. Nó có thể xâm nhập vào da và có tác dụng co thắt, có thể giúp cải thiện biểu hiện mẫn ngứa nhưng cũng có thể gây kích ứng.",3,"[118, 124]","['Chất chống oxy hóa', 'Chiết xuất thực vật']"
1787,2285,7-Methyltheophylline,"Thoa lên da, caffeine có các đặc tính làm dịu và chống oxy hoá, đặc biệt là khi da tiếp xúc với tia cực tím. Nó có thể xâm nhập vào da và có tác dụng co thắt, có thể giúp cải thiện biểu hiện mẫn ngứa nhưng cũng có thể gây kích ứng.",3,"[118, 124]","['Chất chống oxy hóa', 'Chiết xuất thực vật']"
